"","X","Y","Above.Ground","Color","Hectar.Number","Date"
"783",-73.9694784056618,40.7787735291442,"0","999999",1,10102018
"784",-73.9649658099293,40.7823262369074,"0","999999",3,10142018
"785",-73.9619417432685,40.7930365939865,"0","999999",12,10102018
"786",-73.953296595236,40.7927644594513,"0","999999",3,10172018
"787",-73.9725157534356,40.7658376729234,"0","999999",2,10062018
"788",-73.9687476703117,40.7742856696093,"2","247450",1,10122018
"789",-73.9675023138703,40.7872554700995,"40","247450",1,10072018
"790",-73.9745040517502,40.77333038538,"0","999999",6,10062018
"791",-73.9772635911119,40.7709428872533,"0","999999",3,10172018
"792",-73.9730115687964,40.7741018274312,"25","999999",5,10082018
"793",-73.9730111650468,40.7782157736204,"0","999999",5,10142018
"794",-73.9790010565108,40.7685732369544,"0","111111",9,10132018
"795",-73.9582523503306,40.7996897499473,"0","999999",5,10072018
"796",-73.9706641770728,40.7759229213762,"0","999999",12,10172018
"797",-73.969345754447,40.7770429650288,"20","999999",2,10132018
"798",-73.980854228628,40.7678702158382,"0","999999",17,10122018
"799",-73.9529413156461,40.7920963446605,"0","247450",6,10072018
"800",-73.9682144039334,40.7773070675393,"0","247450",8,10072018
"801",-73.9743342303548,40.7727742948332,"15","999999",8,10072018
"802",-73.958494212554,40.7995008636057,"0","999999",1,10132018
"803",-73.9697983725608,40.7700677022205,"0","999999",9,10132018
"804",-73.9697196619878,40.7814068507607,"0","999999",1,10192018
"805",-73.9706851546184,40.7780777016038,"2","247450",4,10172018
"806",-73.970475755546,40.7763348062134,"0","999999",2,10172018
"807",-73.9777259022441,40.7682059907903,"0","999999",10,10102018
"808",-73.9716881838671,40.778553537087,"0","999999",2,10172018
"809",-73.9633250636501,40.7922155082679,"0","999999",9,10132018
"810",-73.967418114684,40.7764595360054,"0","999999",5,10082018
"811",-73.9771695272048,40.7724277276263,"5","999999",3,10082018
"812",-73.9699675160516,40.7773012642758,"0","999999",7,10082018
"813",-73.9758959798289,40.7694125671679,"0","247450",1,10082018
"814",-73.9607608482656,40.7954687648248,"0","999999",6,10132018
"815",-73.9753283783695,40.7733043910649,"0","999999",2,10132018
"816",-73.9785300509908,40.7721127748427,"0","999999",7,10062018
"817",-73.9540022445432,40.7979409854977,"0","999999",1,10072018
"818",-73.9608757424052,40.7906686504657,"0","999999",6,10142018
"819",-73.9603620122205,40.7955965755851,"0","999999",2,10132018
"820",-73.9801902133148,40.769557595068,"1","999999",3,10122018
"821",-73.959077668148,40.7926045823346,"0","000000",2,10082018
"822",-73.9576559099012,40.7992598626483,"3","999999",9,10102018
"823",-73.954595058342,40.7956567934304,"0","999999",4,10142018
"824",-73.9606344681252,40.7958337780644,"0","999999",4,10132018
"825",-73.9580105174865,40.7974468322692,"0","999999",3,10062018
"826",-73.9557263533489,40.7939505791448,"0","999999",2,10142018
"827",-73.97002473509,40.7836929044459,"0","999999",8,10192018
"828",-73.9545101041865,40.7903823616782,"0","999999",3,10102018
"829",-73.9711801122578,40.7786888942214,"0","999999",2,10142018
"830",-73.9595645962539,40.7899599350145,"0","999999",3,10062018
"831",-73.9587712679442,40.7944502501428,"0","999999",2,10072018
"832",-73.9676206022477,40.784594234984,"0","999999",1,10122018
"833",-73.9741846413977,40.7762518164182,"0","999999",1,10182018
"834",-73.9703914126866,40.7722457975176,"0","999999",1,10172018
"835",-73.9707900566519,40.7771670550089,"30","999999",9,10142018
"836",-73.975086415444,40.7671990131313,"0","999999",1,10062018
"837",-73.9557172336815,40.7921125657722,"0","000000",1,10062018
"838",-73.9691031094688,40.7706693835189,"35","999999",2,10142018
"839",-73.9615602805554,40.7945662185621,"0","999999",8,10132018
"840",-73.9598084794625,40.7976165434502,"0","999999",1,10142018
"841",-73.9746933852572,40.773313866931,"0","999999",5,10062018
"842",-73.9645147011741,40.7772566833799,"0","999999",4,10142018
"843",-73.9714089647431,40.7767916587915,"0","999999",12,10142018
"844",-73.9642379942652,40.7774792520738,"15","247450",1,10172018
"845",-73.956869086031,40.7988858771114,"0","999999",5,10172018
"846",-73.9582850206205,40.7978975855555,"0","999999",1,10142018
"847",-73.9582643954055,40.8000460061272,"0","999999",1,10192018
"848",-73.9771335416403,40.7668431485224,"0","999999",1,10102018
"849",-73.9692190295442,40.7763366309154,"0","999999",2,10072018
"850",-73.9736165917399,40.7724543901497,"3","999999",4,10072018
"851",-73.9642288873015,40.7820439983567,"0","247450",6,10072018
"852",-73.9528462779437,40.7923843043685,"0","999999",4,10172018
"853",-73.9609704650925,40.7938786854735,"15","247450",3,10132018
"854",-73.9534509627885,40.7921084224711,"0","999999",7,10172018
"855",-73.9577113026056,40.7904332453456,"0","000000",2,10132018
"856",-73.9808247660048,40.7689408831287,"0","999999",1,10192018
"857",-73.9591667162801,40.7937602121568,"12","999999",7,10132018
"858",-73.9714243547433,40.7713973982359,"0","999999",2,10172018
"859",-73.9629383420274,40.7889383725489,"10","000000",2,10072018
"860",-73.9600964585868,40.7952339524416,"0","999999",2,10132018
"861",-73.9713519158027,40.7798470142991,"0","999999",1,10102018
"862",-73.953287300494,40.793520326789,"43","111111",4,10062018
"863",-73.9626120417397,40.7905126358626,"0","999999",2,10142018
"864",-73.9764016030666,40.7689894344251,"0","247450",5,10082018
"865",-73.969485639023,40.780519159069,"0","999999",5,10182018
"866",-73.9741621946917,40.7752481472025,"10","999999",1,10182018
"867",-73.9792091200122,40.7685845475313,"0","999999",6,10132018
"868",-73.9762257701293,40.7744032758323,"0","111111",8,10132018
"869",-73.9738481771673,40.7706540698938,"0","999999",4,10132018
"870",-73.9629483374528,40.7936809905265,"6","999999",3,10182018
"871",-73.9718720403657,40.7702335056337,"0","999999",4,10182018
"872",-73.9583738783348,40.7979302775527,"0","999999",2,10142018
"873",-73.9551524422379,40.7910535596756,"0","000000",1,10062018
"874",-73.9770948563006,40.7724063459185,"0","999999",4,10082018
"875",-73.9591957793992,40.7949568873453,"0","999999",1,10132018
"876",-73.9700861859051,40.7770639340582,"0","999999",4,10172018
"877",-73.9768311751004,40.7667178072558,"4","247450",3,10102018
"878",-73.9672789573537,40.7874778720268,"0","999999",2,10062018
"879",-73.9710547484029,40.7723589827074,"0","999999",3,10142018
"880",-73.9757215415855,40.7668205976986,"0","999999",3,10142018
"881",-73.9735120882106,40.7715915415169,"0","999999",7,10082018
"882",-73.9565684577989,40.7936003940413,"0","999999",2,10122018
"883",-73.9737872335563,40.7726586835985,"0","999999",1,10072018
"884",-73.9786805884996,40.7697559231927,"0","999999",2,10182018
"885",-73.9565533783499,40.7974368491287,"0","999999",2,10132018
"886",-73.9678937289837,40.7782808361645,"0","999999",1,10182018
"887",-73.9750463844984,40.7666871742836,"0","999999",8,10142018
"888",-73.9696517826558,40.7769658302844,"0","999999",4,10082018
"889",-73.9635028497015,40.7928207574906,"0","999999",5,10132018
"890",-73.9674177504573,40.7769569731993,"0","999999",3,10192018
"891",-73.9681042612938,40.772331431865,"2","999999",4,10122018
"892",-73.9667755678511,40.7760256836088,"10","999999",2,10082018
"893",-73.9613351649026,40.7909866851357,"0","999999",3,10142018
"894",-73.9611368390233,40.7815619053395,"0","999999",2,10072018
"895",-73.9799311173259,40.7685576997559,"0","247450",3,10102018
"896",-73.9675198230918,40.778631094685,"4","247450",2,10072018
"897",-73.9786898656279,40.7720833097065,"0","999999",8,10062018
"898",-73.9755055978764,40.7707438681742,"10","999999",2,10082018
"899",-73.9734687538064,40.7694308959222,"0","247450",4,10082018
"900",-73.9542828053256,40.7941797320355,"0","999999",3,10142018
"901",-73.9792754037291,40.7679690700399,"3","999999",8,10102018
"902",-73.9626527908786,40.7912472380247,"0","999999",3,10172018
"903",-73.9702228131711,40.7742131587983,"5","999999",12,10072018
"904",-73.969105907,40.7820474909192,"0","999999",8,10132018
"905",-73.9719941577406,40.77037129313,"0","999999",4,10102018
"906",-73.9531013359625,40.7921223556535,"0","999999",4,10072018
"907",-73.9757216124349,40.7754310239649,"0","247450",5,10132018
"908",-73.9664120826015,40.7888022709721,"3","999999",1,10082018
"909",-73.958060992131,40.7907158878729,"0","999999",6,10122018
"910",-73.9594120573719,40.7841945750598,"10","999999",5,10102018
"911",-73.9665705456197,40.7823552871044,"0","999999",5,10082018
"912",-73.9697277998257,40.7705198722028,"0","999999",1,10172018
"913",-73.958024711869,40.7938724278575,"0","999999",1,10072018
"914",-73.9514111329059,40.7975085872897,"0","999999",1,10182018
"915",-73.9680833729772,40.7741871025115,"7","111111",8,10072018
"916",-73.9760801742337,40.7674218954729,"0","999999",4,10062018
"917",-73.9770235090023,40.774135208066,"0","999999",2,10132018
"918",-73.9561887624471,40.7958187455815,"0","999999",4,10102018
"919",-73.9676514056678,40.7730853732876,"20","999999",1,10102018
"920",-73.9681093100008,40.7731753915361,"0","999999",1,10132018
"921",-73.9637279711853,40.7905198502307,"50","999999",9,10072018
"922",-73.9571233640232,40.7992458980266,"40","999999",4,10142018
"923",-73.9698959071826,40.7716763799299,"0","999999",5,10062018
"924",-73.9708002461415,40.7726685284831,"0","999999",10,10192018
"925",-73.9578924882613,40.789806297824,"13","999999",2,10102018
"926",-73.9591695545875,40.7938116360767,"0","999999",8,10132018
"927",-73.9763116425885,40.7688839576487,"0","247450",3,10082018
"928",-73.9596006938677,40.7834706440535,"0","999999",7,10072018
"929",-73.9609885686834,40.7961108640319,"0","999999",1,10132018
"930",-73.967042958599,40.7784370719371,"0","247450",5,10072018
"931",-73.9738611257716,40.7737246779587,"0","999999",1,10082018
"932",-73.9622030085794,40.7917723228749,"10","999999",1,10172018
"933",-73.9785948413883,40.7718908026758,"0","247450",1,10122018
"934",-73.9718597156773,40.7765858763313,"0","999999",4,10192018
"935",-73.9616204569548,40.7926188605509,"0","999999",1,10102018
"936",-73.9772053786965,40.7663906573332,"0","999999",2,10072018
"937",-73.9666195118963,40.7839216739357,"13","999999",10,10062018
"938",-73.9684758245091,40.7858531619022,"0","999999",2,10072018
"939",-73.9706323458769,40.7713196034265,"0","247450",3,10072018
"940",-73.9699451196396,40.7710409982701,"0","999999",2,10182018
"941",-73.9761447791484,40.7690147873986,"0","247450",2,10082018
"942",-73.9700879096644,40.7765899724756,"0","999999",5,10172018
"943",-73.9717920322306,40.7763095393715,"0","999999",10,10142018
"944",-73.9702588981432,40.776610754288,"0","999999",8,10082018
"945",-73.9533923917973,40.7961701874769,"25","999999",1,10072018
"946",-73.9773096718574,40.7738053862489,"0","999999",6,10132018
"947",-73.9738817388158,40.7712709366093,"0","999999",1,10062018
"948",-73.9532838338416,40.7931112674583,"0","999999",1,10182018
"949",-73.9654093844049,40.7806896368469,"0","247450",9,10072018
"950",-73.9736543790582,40.7651444188432,"0","999999",2,10122018
"951",-73.9568143871234,40.7899001700041,"0","999999",1,10102018
"952",-73.9701596268736,40.7702106607329,"0","999999",9,10142018
"953",-73.9637415893182,40.7898140363534,"0","999999",1,10072018
"954",-73.971791854883,40.7802971729784,"2","999999",1,10122018
"955",-73.9699763667769,40.7757060731026,"0","999999",11,10082018
"956",-73.9547959269955,40.7925162926273,"20","999999",1,10082018
"957",-73.9658443548822,40.7796704898979,"0","247450",3,10072018
"958",-73.960657061561,40.7956150744102,"0","999999",8,10132018
"959",-73.9581173730857,40.7954772170549,"0","999999",8,10142018
"960",-73.9586527721822,40.7908831110561,"0","999999",8,10082018
"961",-73.9613862251332,40.791282169715,"3","999999",3,10142018
"962",-73.9746133058077,40.7760646554109,"0","999999",4,10142018
"963",-73.9623922773932,40.7814944428327,"0","247450",4,10072018
"964",-73.9731457102903,40.7660255393205,"0","999999",3,10062018
"965",-73.9715466850324,40.7695584933538,"0","999999",3,10202018
"966",-73.9621066718851,40.7942427079733,"0","999999",3,10122018
"967",-73.9631045499811,40.7906180969472,"0","999999",4,10192018
"968",-73.9708301070924,40.7820200927465,"0","999999",1,10132018
"969",-73.958317581802,40.7916566683158,"15","999999",12,10142018
"970",-73.9683994064731,40.7710765500799,"0","247450",6,10142018
"971",-73.9689781843873,40.7709333833783,"0","247450",4,10102018
"972",-73.9773529368499,40.7728750685699,"0","999999",12,10082018
"973",-73.97035767623,40.7714036487747,"0","999999",9,10182018
"974",-73.978392591149,40.7668993398193,"0","247450",4,10072018
"975",-73.9704591091677,40.7729175143429,"0","999999",2,10062018
"976",-73.9705977059862,40.7760413182276,"0","999999",9,10172018
"977",-73.9740381194088,40.7675912588173,"0","999999",1,10072018
"978",-73.9764601882854,40.766070446642,"0","999999",5,10102018
"979",-73.9612349421547,40.7959586475744,"0","999999",9,10132018
"980",-73.9709817796369,40.7773554311586,"0","999999",7,10192018
"981",-73.9673160165357,40.7766158001202,"4","999999",12,10192018
"982",-73.9676424599715,40.7777766106807,"0","247450",1,10082018
"983",-73.9641552070803,40.7908479527923,"10","999999",5,10072018
"984",-73.9672950266018,40.7782477517567,"7","999999",1,10202018
"985",-73.9681722244801,40.783559826281,"0","999999",7,10142018
"986",-73.978400938697,40.7677411911854,"0","999999",3,10132018
"987",-73.9649827807341,40.7817322832767,"0","247450",6,10182018
"988",-73.9787040192473,40.7679010247281,"0","999999",6,10102018
"989",-73.9603031059614,40.7943667735668,"0","999999",5,10132018
"990",-73.9629615594409,40.7924176425827,"0","999999",6,10102018
"991",-73.9635689059841,40.790163434915,"10","999999",3,10192018
"992",-73.9708083587471,40.7825429441583,"0","999999",3,10132018
"993",-73.9772422664657,40.773436329163,"0","999999",2,10132018
"994",-73.9718553361982,40.7748584798761,"0","999999",5,10102018
"995",-73.9698843507358,40.7803754187581,"0","999999",2,10182018
"996",-73.9703149829421,40.7785583630323,"3","999999",1,10072018
"997",-73.9790896775237,40.7688048644871,"0","247450",10,10102018
"998",-73.9600546294497,40.7914969165757,"0","999999",3,10172018
"999",-73.980948293606,40.7685688850628,"15","999999",4,10192018
"1000",-73.9805137046778,40.769275143797,"0","999999",8,10102018
"1001",-73.9801985977846,40.7680159511705,"0","247450",11,10122018
"1002",-73.9672070423666,40.783337354891,"0","999999",2,10062018
"1003",-73.9645547556826,40.776877007081,"9","247450",4,10082018
"1004",-73.9670850805619,40.7833747810387,"0","999999",1,10062018
"1005",-73.9558268731771,40.7952074193788,"0","999999",4,10142018
"1006",-73.9686296217893,40.771812308875,"6","247450",2,10142018
"1007",-73.9635317822977,40.7821352080233,"0","999999",1,10182018
"1008",-73.9553038162633,40.7909367783223,"0","999999",4,10062018
"1009",-73.9636551433178,40.7901572818776,"0","999999",2,10192018
"1010",-73.9689723590015,40.7756860990338,"20","999999",1,10072018
"1011",-73.9719111470164,40.7758789855474,"7","999999",2,10132018
"1012",-73.9755569170561,40.7668006977526,"25","999999",3,10062018
"1013",-73.969553896295,40.7709884929277,"0","999999",4,10182018
"1014",-73.9694468044483,40.770360886038,"0","999999",5,10132018
"1015",-73.9720347089273,40.7727750272024,"0","999999",1,10142018
"1016",-73.9691293546408,40.7703219076549,"50","999999",11,10062018
"1017",-73.9552035011902,40.7889851896334,"3","247450",6,10132018
"1018",-73.9695305555392,40.7757541971012,"15","999999",3,10082018
"1019",-73.9704269630964,40.7722964640257,"0","999999",9,10062018
"1020",-73.97016933635,40.7705452529783,"6","999999",5,10172018
"1021",-73.97186968288,40.778926988884,"0","999999",3,10142018
"1022",-73.9548853492712,40.7984783584388,"30","999999",4,10142018
"1023",-73.9760880070186,40.7711057827923,"0","999999",4,10202018
"1024",-73.9521514669041,40.7949515182825,"0","999999",3,10132018
"1025",-73.9763506612375,40.771611393182,"0","999999",5,10202018
"1026",-73.9710951149579,40.772501245008,"0","000000",4,10192018
"1027",-73.9640016324897,40.7921759097124,"0","999999",1,10132018
"1028",-73.9707012345661,40.7758938984066,"10","999999",3,10082018
"1029",-73.9601259189134,40.7955350609057,"0","999999",4,10132018
"1030",-73.9697526733133,40.7759529849808,"0","999999",9,10082018
"1031",-73.9766593636657,40.7735708178842,"0","999999",4,10122018
"1032",-73.9632868561794,40.7907806312915,"5","999999",6,10072018
"1033",-73.975673607467,40.7699044294204,"0","999999",1,10182018
"1034",-73.9553163829551,40.7988610926249,"0","247450",4,10132018
"1035",-73.9772569909673,40.7664804797448,"0","999999",2,10062018
"1036",-73.9709207551033,40.7767932008037,"0","999999",4,10142018
"1037",-73.9677409841969,40.7763579140639,"5","111111",8,10192018
"1038",-73.9563311167069,40.7950901563337,"0","247450",12,10102018
"1039",-73.9584646000078,40.7983984665955,"0","999999",7,10142018
"1040",-73.9643236505425,40.7887854771596,"30","999999",2,10142018
"1041",-73.9593374341938,40.797258337802,"0","247450",1,10182018
"1042",-73.9758564394842,40.7674758942811,"0","999999",5,10062018
"1043",-73.9693254080548,40.7761600327118,"30","999999",1,10072018
"1044",-73.9730420696993,40.7786151019726,"40","999999",1,10142018
"1045",-73.9647891228606,40.789853066039,"30","999999",2,10072018
"1046",-73.9580111056675,40.7854339401483,"0","999999",2,10202018
"1047",-73.9782120139407,40.7717154468791,"4","999999",5,10062018
"1048",-73.9564606426367,40.7880546572608,"0","999999",6,10062018
"1049",-73.9562642076935,40.7983338763074,"0","247450",2,10172018
"1050",-73.9613747032702,40.7920483852431,"0","999999",1,10072018
"1051",-73.9773858189627,40.770807701562,"0","999999",1,10132018
"1052",-73.9685859705486,40.7848805065322,"3","999999",4,10182018
"1053",-73.9570050460867,40.7985192250745,"0","999999",5,10172018
"1054",-73.9632337134707,40.7914682370734,"10","999999",1,10072018
"1055",-73.9811078442462,40.767515940567,"0","247450",4,10072018
"1056",-73.9594406225891,40.7918533707789,"0","000000",2,10172018
"1057",-73.9737100743183,40.7708360121735,"0","999999",3,10132018
"1058",-73.9749457516921,40.7676712372245,"0","999999",7,10132018
"1059",-73.9728871061191,40.7712983658944,"10","999999",8,10122018
"1060",-73.9532657715601,40.7949046809422,"25","999999",2,10182018
"1061",-73.957259673402,40.7974442913898,"0","999999",2,10172018
"1062",-73.9750346778281,40.7665404404824,"0","999999",1,10072018
"1063",-73.9540257319561,40.798408619116,"0","999999",2,10122018
"1064",-73.9769700777377,40.7728489574967,"5","999999",8,10082018
"1065",-73.9720174997123,40.7748894266027,"0","000000",7,10102018
"1066",-73.9695305996721,40.7745386896959,"0","247450",2,10072018
"1067",-73.96660639702,40.7756655031741,"0","999999",3,10072018
"1068",-73.9595485734618,40.7835326425693,"0","999999",8,10072018
"1069",-73.9674631254594,40.7790076357696,"2","999999",10,10172018
"1070",-73.9703774000082,40.7717607551555,"50","999999",1,10072018
"1071",-73.9566571713254,40.7989855775435,"0","999999",4,10172018
"1072",-73.9769742179824,40.7727484521829,"0","999999",7,10082018
"1073",-73.9724657562746,40.7658015504376,"0","999999",6,10132018
"1074",-73.9640534906634,40.7777383899836,"0","247450",2,10142018
"1075",-73.9627904328402,40.7939375305761,"0","999999",4,10132018
"1076",-73.9541837143178,40.7944340477396,"0","247450",6,10202018
"1077",-73.9586591455169,40.7906243901309,"0","999999",6,10082018
"1078",-73.9722737593623,40.768963018754,"20","999999",4,10082018
"1079",-73.9690211935346,40.773038298158,"4","999999",7,10102018
"1080",-73.9680855277775,40.7769251965381,"20","247450",10,10072018
"1081",-73.9617490680298,40.7921537849244,"0","999999",6,10132018
"1082",-73.9788117755401,40.7707347137469,"0","999999",4,10132018
"1083",-73.9698839750249,40.7781433076692,"0","999999",8,10102018
"1084",-73.9722265046794,40.7700916895929,"0","999999",2,10182018
"1085",-73.9713399316534,40.7750678026757,"3","000000",2,10182018
"1086",-73.9679955831115,40.7818431607916,"8","999999",4,10182018
"1087",-73.9770985425092,40.7665926744505,"0","247450",4,10062018
"1088",-73.9655955841325,40.7762063860571,"0","999999",4,10082018
"1089",-73.967767372181,40.784702631615,"0","999999",7,10122018
"1090",-73.97055600791,40.7698499183436,"0","999999",7,10062018
"1091",-73.9711319254625,40.7760324859879,"0","999999",12,10182018
"1092",-73.9584106786233,40.7902777556926,"0","999999",2,10082018
"1093",-73.9773898301093,40.7708581562057,"0","999999",1,10082018
"1094",-73.9735547926323,40.7723420076108,"12","999999",2,10072018
"1095",-73.9568300899773,40.7935855743354,"0","999999",1,10132018
"1096",-73.9761579527932,40.7755877312075,"0","999999",2,10142018
"1097",-73.9604954276129,40.7965682182001,"0","247450",1,10122018
"1098",-73.9761527947483,40.7709607002539,"7","999999",6,10072018
"1099",-73.980542388615,40.7682048804794,"0","999999",14,10122018
"1100",-73.95912925497,40.7925530280455,"0","000000",1,10082018
"1101",-73.9688173465755,40.7782009764626,"0","999999",8,10142018
"1102",-73.9541500874008,40.7920329989756,"10","247450",2,10132018
"1103",-73.9589852989486,40.7912720015917,"15","999999",7,10142018
"1104",-73.9811218801005,40.7684406206185,"0","999999",7,10142018
"1105",-73.9702970919317,40.7696883113413,"0","999999",8,10062018
"1106",-73.9530739562131,40.7932034409546,"0","999999",1,10062018
"1107",-73.9638397790384,40.7828950272904,"0","999999",2,10132018
"1108",-73.9678154033099,40.7742783484486,"10","999999",1,10072018
"1109",-73.9676434256976,40.7862336624448,"50","999999",4,10072018
"1110",-73.9632799339872,40.7808316436308,"0","999999",1,10182018
"1111",-73.9583934264026,40.7854742185504,"0","111111",2,10072018
"1112",-73.9679309130266,40.7792437838039,"0","999999",4,10172018
"1113",-73.9596505138955,40.7940367734988,"0","999999",6,10132018
"1114",-73.9545214613307,40.7943801121036,"0","999999",1,10072018
"1115",-73.9729847109778,40.7740709049602,"10","999999",3,10082018
"1116",-73.9693465383617,40.7744996336934,"0","247450",1,10072018
"1117",-73.9719460335398,40.7810508156287,"3","999999",1,10122018
"1118",-73.9597557819449,40.7949918204459,"0","999999",1,10142018
"1119",-73.9564079273261,40.7939340053805,"0","999999",2,10172018
"1120",-73.9645060433292,40.7768322057794,"0","247450",3,10082018
"1121",-73.9728700359494,40.7659842666881,"0","999999",5,10142018
"1122",-73.9670858934045,40.7753505024976,"20","999999",2,10122018
"1123",-73.959516757215,40.7952545908471,"0","999999",4,10132018
"1124",-73.9775735077285,40.7692872082165,"10","999999",8,10102018
"1125",-73.9700186001049,40.7826052184658,"0","999999",3,10072018
"1126",-73.9776445567926,40.768119107973,"0","247450",7,10102018
"1127",-73.9638599044346,40.7809288795308,"5","999999",6,10142018
"1128",-73.9744906832678,40.7699948746776,"0","247450",5,10102018
"1129",-73.9519081627768,40.7973148719421,"0","999999",2,10132018
"1130",-73.9793082679745,40.7679930598805,"0","999999",11,10132018
"1131",-73.9798390387307,40.7700761090896,"0","247450",7,10172018
"1132",-73.9712550584322,40.7764273475386,"10","999999",6,10182018
"1133",-73.9716995507598,40.7797671327739,"0","999999",2,10142018
"1134",-73.9667474482967,40.7760643720793,"10","247450",1,10082018
"1135",-73.9515907796216,40.7952684235477,"0","999999",2,10172018
"1136",-73.9520280004414,40.7946345014466,"0","999999",3,10132018
"1137",-73.9594357049738,40.7840678890949,"4","247450",1,10122018
"1138",-73.9716271494641,40.7796462634184,"0","999999",2,10172018
"1139",-73.9615817859213,40.7945839663845,"0","247450",8,10142018
"1140",-73.9664669369583,40.7774085361976,"0","999999",5,10102018
"1141",-73.9765805609072,40.7692807820935,"0","247450",7,10082018
"1142",-73.9628349778362,40.793887005206,"0","999999",3,10132018
"1143",-73.9743184653765,40.7667932997,"30","999999",1,10082018
"1144",-73.9611446263364,40.7911003407299,"15","247450",3,10132018
"1145",-73.9794367096274,40.7672720598482,"0","247450",4,10132018
"1146",-73.9631818528816,40.7925332194132,"15","999999",1,10182018
"1147",-73.9707339200738,40.7796333355689,"20","999999",3,10132018
"1148",-73.960237785199,40.7907831607574,"0","000000",16,10172018
"1149",-73.9744726434743,40.776729630785,"3","999999",3,10132018
"1150",-73.9557602499712,40.7956452424385,"0","999999",1,10142018
"1151",-73.9608399003798,40.7817704502248,"18","999999",1,10192018
"1152",-73.9688523924488,40.7844018035948,"0","999999",2,10082018
"1153",-73.9786936992465,40.7713943674666,"50","999999",2,10102018
"1154",-73.964572179093,40.7811208719018,"0","247450",1,10182018
"1155",-73.9688929282726,40.7768899536946,"0","999999",1,10102018
"1156",-73.9704449096084,40.7689970778303,"0","999999",5,10132018
"1157",-73.9763894759543,40.7705523372364,"0","247450",12,10102018
"1158",-73.9682129261841,40.7754232358118,"0","999999",3,10122018
"1159",-73.9777256989362,40.766623699564,"0","999999",3,10062018
"1160",-73.9694066600156,40.7805662180672,"1","999999",6,10182018
"1161",-73.9568544270881,40.7972517274475,"3","999999",6,10082018
"1162",-73.9677096985223,40.7825358361204,"50","999999",2,10142018
"1163",-73.9790226400629,40.7698997653792,"2","999999",1,10102018
"1164",-73.9689504114652,40.7766770153764,"2","247450",5,10122018
"1165",-73.980048119915,40.7676638655026,"0","999999",6,10122018
"1166",-73.9593244415072,40.794964729747,"0","999999",3,10132018
"1167",-73.9779874405715,40.7730765377366,"10","999999",2,10072018
"1168",-73.9570391901515,40.7930697207834,"0","999999",1,10072018
"1169",-73.9647904085226,40.7911589002217,"0","999999",2,10202018
"1170",-73.9573477643797,40.7971734060509,"0","999999",1,10172018
"1171",-73.9706929270645,40.7727841119424,"0","999999",6,10062018
"1172",-73.959070754026,40.7906675143413,"0","999999",7,10172018
"1173",-73.9682067129876,40.7779911208015,"0","999999",5,10182018
"1174",-73.9803282698463,40.7680809889384,"0","999999",9,10192018
"1175",-73.9553263156025,40.7975592060572,"0","999999",4,10132018
"1176",-73.9807898224726,40.768215817511,"0","247450",4,10142018
"1177",-73.9507772992986,40.7949188960194,"7","999999",1,10132018
"1178",-73.9696762034757,40.7704883494264,"7","999999",2,10172018
"1179",-73.9639726817977,40.7829083461049,"0","999999",1,10132018
"1180",-73.9690395363594,40.771128205027,"0","999999",1,10102018
"1181",-73.9667206046912,40.7779993565098,"10","999999",4,10172018
"1182",-73.9525699067954,40.7937125788106,"0","999999",1,10142018
"1183",-73.9807982742225,40.7678795985389,"0","999999",1,10192018
"1184",-73.958230674366,40.7989268396525,"0","999999",8,10192018
"1185",-73.9674033125834,40.7769132902037,"0","999999",2,10192018
"1186",-73.9793334416378,40.7674142089209,"0","247450",2,10132018
"1187",-73.9669529835992,40.7871864151365,"0","999999",5,10132018
"1188",-73.9577629744539,40.7897460758298,"0","999999",1,10132018
"1189",-73.9728069355821,40.7794458131748,"0","999999",1,10072018
"1190",-73.9634835346077,40.7918244310746,"0","999999",3,10172018
"1191",-73.9634811495245,40.790705585077,"0","999999",10,10072018
"1192",-73.9731880656287,40.7660026186155,"0","000000",1,10062018
"1193",-73.9687462566073,40.783898987005,"10","999999",6,10142018
"1194",-73.9801698909399,40.7683721553321,"0","999999",4,10102018
"1195",-73.9580111496275,40.7985365971474,"0","999999",5,10192018
"1196",-73.9590868748584,40.7906047630418,"0","999999",9,10172018
"1197",-73.9655277320465,40.7806120529369,"30","999999",3,10142018
"1198",-73.9762187733662,40.7739282973004,"0","247450",8,10132018
"1199",-73.9756993198381,40.7681956641913,"0","247450",8,10082018
"1200",-73.9657721715305,40.778534830257,"0","999999",3,10132018
"1201",-73.9636971843665,40.7825638537362,"0","247450",4,10072018
"1202",-73.9782813538421,40.7715730368712,"30","999999",2,10062018
"1203",-73.9694979297007,40.7694667408721,"0","999999",2,10132018
"1204",-73.9616999731028,40.7954126939561,"15","999999",2,10182018
"1205",-73.9762965341309,40.775112516678,"0","999999",2,10062018
"1206",-73.9611118778753,40.7952007875354,"0","999999",1,10132018
"1207",-73.9748709206354,40.77608025411,"10","999999",1,10142018
"1208",-73.9594708328732,40.791192982895,"0","999999",7,10072018
"1209",-73.9662804925774,40.7890284642399,"0","999999",1,10072018
"1210",-73.9763159153138,40.7705785330431,"0","999999",7,10062018
"1211",-73.9707937464541,40.7725282708448,"0","000000",7,10172018
"1212",-73.9549337398033,40.7946552731628,"0","999999",1,10132018
"1213",-73.9761792189352,40.7745745517215,"0","247450",9,10132018
"1214",-73.9693202078293,40.771043472925,"0","999999",1,10062018
