"","data.Date","data.Primary.Fur.Color","data.Running","data.Chasing","data.Climbing","data.Eating","data.Foraging"
"758",10082018,"Gray","false","false","false","true","true"
"759",10122018,"Gray","false","false","true","true","true"
"760",10132018,"Gray","false","false","false","true","false"
"761",10122018,"Gray","false","true","false","false","true"
"762",10172018,"Gray","true","true","false","false","true"
"763",10172018,"Gray","false","false","true","false","false"
"764",10122018,"Gray","false","true","true","false","false"
"765",10192018,"Gray","false","false","false","false","false"
"766",10142018,"Gray","false","false","true","false","false"
"767",10102018,"Gray","false","false","true","true","true"
"768",10102018,"Gray","false","false","false","false","true"
"769",10172018,"Black","false","false","false","false","true"
"770",10182018,"Gray","true","false","true","false","false"
"771",10122018,"Gray","true","true","false","false","false"
"772",10082018,"Gray","false","false","true","false","false"
"773",10062018,"Gray","false","false","false","false","true"
"774",10062018,"Gray","false","false","false","false","true"
"775",10122018,"Gray","false","false","true","true","false"
"776",10182018,"Gray","false","false","false","false","true"
"777",10172018,"Gray","false","false","true","false","false"
"778",10132018,"Gray","false","false","false","true","true"
"779",10062018,"Cinnamon","false","false","false","true","false"
"780",10072018,"Gray","false","false","true","false","false"
"781",10182018,"Gray","false","false","true","false","false"
"782",10132018,"Gray","false","false","false","false","false"
"783",10102018,"Gray","true","false","false","true","true"
"784",10142018,"Gray","false","false","false","false","true"
"785",10102018,"Gray","false","false","false","false","true"
"786",10172018,"Gray","true","false","false","true","true"
"787",10062018,"Gray","true","false","false","true","true"
"788",10122018,"Cinnamon","false","false","true","false","false"
"789",10072018,"Cinnamon","false","false","true","false","false"
"790",10062018,"Gray","false","false","false","false","true"
"791",10172018,"Gray","false","false","false","false","true"
"792",10082018,"Gray","false","false","true","true","false"
"793",10142018,"Gray","false","false","false","false","true"
"795",10072018,"Gray","true","false","true","false","false"
"796",10172018,"Gray","false","false","false","true","false"
"797",10132018,"Gray","true","false","true","false","false"
"798",10122018,"Gray","false","false","true","true","true"
"799",10072018,"Cinnamon","false","false","false","true","false"
"800",10072018,"Cinnamon","false","false","false","false","true"
"801",10072018,"Gray","false","false","false","false","false"
"802",10132018,"Gray","true","false","false","false","false"
"803",10132018,"Gray","false","false","false","false","true"
"804",10192018,"Gray","true","false","false","true","false"
"805",10172018,"Cinnamon","true","false","false","false","false"
"806",10172018,"Gray","false","false","false","false","true"
"807",10102018,"Gray","false","false","false","false","true"
"808",10172018,"Gray","false","false","true","false","false"
"809",10132018,"Gray","false","false","false","false","true"
"810",10082018,"Gray","false","false","false","false","true"
"811",10082018,"Gray","false","true","false","false","false"
"812",10082018,"Gray","false","false","false","true","false"
"813",10082018,"Cinnamon","false","false","false","true","false"
"814",10132018,"Gray","false","false","false","true","false"
"815",10132018,"Gray","false","false","false","false","true"
"816",10062018,"Gray","false","false","false","true","true"
"817",10072018,"Gray","false","false","false","false","true"
"818",10142018,"Gray","false","false","false","true","false"
"819",10132018,"Gray","true","false","false","false","false"
"820",10122018,"Gray","false","false","true","false","false"
"821",10082018,"Black","false","false","false","false","true"
"822",10102018,"Gray","false","true","false","false","false"
"823",10142018,"Gray","false","false","false","false","true"
"824",10132018,"Gray","true","false","false","false","false"
"825",10062018,"Gray","false","false","false","false","true"
"826",10142018,"Gray","false","false","false","true","true"
"827",10192018,"Gray","false","false","false","true","true"
"828",10102018,"Gray","true","false","false","false","true"
"829",10142018,"Gray","false","false","false","false","true"
"830",10062018,"Gray","false","false","false","true","true"
"831",10072018,"Gray","false","false","false","false","true"
"832",10122018,"Gray","false","false","false","false","true"
"833",10182018,"Gray","false","false","true","false","true"
"834",10172018,"Gray","false","false","false","false","false"
"835",10142018,"Gray","false","false","true","false","false"
"836",10062018,"Gray","false","false","false","false","true"
"837",10062018,"Black","true","false","true","false","false"
"838",10142018,"Gray","false","false","true","false","false"
"839",10132018,"Gray","false","false","false","false","true"
"840",10142018,"Gray","false","true","false","false","false"
"841",10062018,"Gray","false","false","false","true","false"
"842",10142018,"Gray","false","false","false","true","true"
"843",10142018,"Gray","false","false","false","true","true"
"844",10172018,"Cinnamon","false","false","true","false","false"
"845",10172018,"Gray","false","false","false","false","true"
"846",10142018,"Gray","false","false","false","true","true"
"847",10192018,"Gray","false","false","false","false","true"
"848",10102018,"Gray","false","false","false","false","true"
"849",10072018,"Gray","false","false","false","false","true"
"850",10072018,"Gray","false","true","false","false","false"
"851",10072018,"Cinnamon","false","false","true","true","false"
"852",10172018,"Gray","false","false","false","false","true"
"853",10132018,"Cinnamon","true","false","true","false","false"
"854",10172018,"Gray","false","true","false","false","true"
"855",10132018,"Black","false","false","false","false","true"
"856",10192018,"Gray","false","false","false","false","false"
"857",10132018,"Gray","false","false","true","false","false"
"858",10172018,"Gray","false","false","false","false","true"
"859",10072018,"Black","true","false","true","false","false"
"860",10132018,"Gray","true","false","true","false","false"
"861",10102018,"Gray","false","false","false","true","false"
"863",10142018,"Gray","true","false","false","false","true"
"864",10082018,"Cinnamon","false","false","false","false","true"
"865",10182018,"Gray","false","false","false","true","true"
"866",10182018,"Gray","false","false","true","false","false"
"867",10132018,"Gray","false","false","false","false","false"
"869",10132018,"Gray","true","false","false","true","true"
"870",10182018,"Gray","true","false","true","false","false"
"871",10182018,"Gray","false","false","false","false","true"
"872",10142018,"Gray","false","false","false","false","true"
"873",10062018,"Black","false","false","false","false","true"
"874",10082018,"Gray","false","true","false","false","false"
"875",10132018,"Gray","false","true","false","true","true"
"876",10172018,"Gray","false","false","false","true","true"
"877",10102018,"Cinnamon","false","false","true","false","false"
"878",10062018,"Gray","false","false","false","false","false"
"879",10142018,"Gray","false","false","false","false","true"
"880",10142018,"Gray","false","false","false","true","false"
"881",10082018,"Gray","false","true","true","false","false"
"882",10122018,"Gray","false","false","false","false","true"
"883",10072018,"Gray","false","false","false","false","true"
"884",10182018,"Gray","false","false","false","true","false"
"885",10132018,"Gray","true","false","false","false","false"
"886",10182018,"Gray","true","false","false","false","false"
"887",10142018,"Gray","true","false","false","false","false"
"888",10082018,"Gray","false","false","false","false","true"
"889",10132018,"Gray","false","false","false","false","true"
"890",10192018,"Gray","true","false","false","false","false"
"891",10122018,"Gray","true","false","true","false","true"
"892",10082018,"Gray","false","true","true","false","false"
"893",10142018,"Gray","false","false","false","false","true"
"894",10072018,"Gray","true","false","false","false","true"
"895",10102018,"Cinnamon","false","false","false","false","true"
"896",10072018,"Cinnamon","false","false","true","false","false"
"897",10062018,"Gray","true","false","false","true","true"
"898",10082018,"Gray","false","false","false","false","false"
"899",10082018,"Cinnamon","false","false","false","false","true"
"900",10142018,"Gray","true","false","false","false","false"
"901",10102018,"Gray","false","false","true","false","false"
"902",10172018,"Gray","false","false","false","true","false"
"903",10072018,"Gray","false","false","false","false","true"
"904",10132018,"Gray","true","false","false","false","false"
"905",10102018,"Gray","true","false","false","false","true"
"906",10072018,"Gray","false","true","false","false","true"
"907",10132018,"Cinnamon","true","false","false","false","true"
"908",10082018,"Gray","false","true","false","false","false"
"909",10122018,"Gray","true","false","false","false","false"
"910",10102018,"Gray","false","false","true","false","true"
"911",10082018,"Gray","false","false","false","false","true"
"912",10172018,"Gray","false","true","false","true","true"
"913",10072018,"Gray","false","false","false","true","true"
"914",10182018,"Gray","false","false","false","false","true"
"916",10062018,"Gray","false","false","false","false","true"
"917",10132018,"Gray","false","false","false","false","true"
"918",10102018,"Gray","true","false","true","false","false"
"919",10102018,"Gray","false","false","true","false","false"
"920",10132018,"Gray","false","false","false","false","false"
"921",10072018,"Gray","false","false","true","false","false"
"922",10142018,"Gray","false","false","true","false","false"
"923",10062018,"Gray","false","false","false","true","true"
"924",10192018,"Gray","true","false","false","true","true"
"925",10102018,"Gray","false","false","true","true","false"
"926",10132018,"Gray","false","false","false","false","true"
"927",10082018,"Cinnamon","false","false","false","true","false"
"928",10072018,"Gray","false","false","false","false","false"
"929",10132018,"Gray","false","false","false","false","true"
"930",10072018,"Cinnamon","true","false","false","true","false"
"931",10082018,"Gray","false","false","false","false","true"
"932",10172018,"Gray","true","false","false","false","true"
"933",10122018,"Cinnamon","false","false","true","false","true"
"934",10192018,"Gray","true","false","false","false","false"
"935",10102018,"Gray","false","false","false","false","true"
"936",10072018,"Gray","false","false","false","false","true"
"937",10062018,"Gray","false","false","true","false","false"
"938",10072018,"Gray","true","false","false","false","false"
"939",10072018,"Cinnamon","true","false","true","false","false"
"940",10182018,"Gray","false","false","false","false","true"
"941",10082018,"Cinnamon","false","false","false","true","false"
"942",10172018,"Gray","false","false","false","true","false"
"943",10142018,"Gray","false","false","false","false","true"
"944",10082018,"Gray","true","true","false","false","true"
"945",10072018,"Gray","false","false","true","true","false"
"946",10132018,"Gray","true","false","false","false","false"
"947",10062018,"Gray","false","false","false","true","false"
"948",10182018,"Gray","false","false","false","false","true"
"949",10072018,"Cinnamon","true","false","false","false","false"
"950",10122018,"Gray","true","false","false","false","false"
"951",10102018,"Gray","false","false","false","false","true"
"952",10142018,"Gray","false","false","false","false","true"
"953",10072018,"Gray","true","false","false","false","false"
"954",10122018,"Gray","true","false","false","false","true"
"955",10082018,"Gray","false","false","false","true","true"
"956",10082018,"Gray","true","false","true","false","true"
"957",10072018,"Cinnamon","false","false","false","true","true"
"958",10132018,"Gray","true","false","false","false","false"
"959",10142018,"Gray","false","false","false","false","true"
"960",10082018,"Gray","true","true","false","false","true"
"961",10142018,"Gray","false","true","true","false","false"
"962",10142018,"Gray","false","false","false","false","true"
"963",10072018,"Cinnamon","true","false","false","false","false"
"964",10062018,"Gray","true","false","false","false","false"
"965",10202018,"Gray","false","false","false","true","true"
"966",10122018,"Gray","true","false","false","true","true"
"967",10192018,"Gray","true","false","true","true","true"
"968",10132018,"Gray","false","false","false","false","true"
"969",10142018,"Gray","false","false","false","false","false"
"970",10142018,"Cinnamon","false","false","true","false","true"
"971",10102018,"Cinnamon","false","false","false","false","true"
"972",10082018,"Gray","true","false","false","false","false"
"973",10182018,"Gray","false","false","false","true","true"
"974",10072018,"Cinnamon","false","false","false","false","true"
"975",10062018,"Gray","true","false","false","false","true"
"976",10172018,"Gray","false","false","false","false","true"
"977",10072018,"Gray","false","false","false","false","true"
"978",10102018,"Gray","false","false","false","true","false"
"979",10132018,"Gray","true","false","false","false","false"
"980",10192018,"Gray","false","false","false","true","false"
"981",10192018,"Gray","false","false","true","false","false"
"982",10082018,"Cinnamon","false","false","false","false","true"
"983",10072018,"Gray","true","false","false","false","false"
"984",10202018,"Gray","false","false","true","false","false"
"985",10142018,"Gray","false","false","false","false","false"
"986",10132018,"Gray","false","false","false","true","false"
"987",10182018,"Cinnamon","true","false","false","false","false"
"988",10102018,"Gray","false","false","false","false","false"
"989",10132018,"Gray","false","false","false","false","true"
"990",10102018,"Gray","false","false","false","false","true"
"991",10192018,"Gray","false","false","true","false","false"
"992",10132018,"Gray","false","false","false","true","true"
"993",10132018,"Gray","true","false","false","false","false"
"994",10102018,"Gray","false","false","false","true","true"
"995",10182018,"Gray","true","false","false","false","true"
"996",10072018,"Gray","false","false","true","true","false"
"997",10102018,"Cinnamon","false","false","false","true","true"
"998",10172018,"Gray","false","false","false","false","true"
"999",10192018,"Gray","true","false","false","false","false"
"1000",10102018,"Gray","true","false","false","false","true"
"1001",10122018,"Cinnamon","false","false","false","true","false"
"1002",10062018,"Gray","true","false","false","false","false"
"1003",10082018,"Cinnamon","false","false","false","false","false"
"1004",10062018,"Gray","true","true","false","false","false"
"1005",10142018,"Gray","false","false","false","false","true"
"1006",10142018,"Cinnamon","true","false","false","false","false"
"1007",10182018,"Gray","false","true","false","false","false"
"1008",10062018,"Gray","false","false","false","false","false"
"1009",10192018,"Gray","false","true","false","true","true"
"1010",10072018,"Gray","false","false","true","false","false"
"1011",10132018,"Gray","false","false","false","false","false"
"1012",10062018,"Gray","false","false","true","false","false"
"1013",10182018,"Gray","false","false","false","false","true"
"1014",10132018,"Gray","false","false","false","false","true"
"1015",10142018,"Gray","false","false","false","false","true"
"1016",10062018,"Gray","false","true","false","false","false"
"1017",10132018,"Cinnamon","false","false","true","false","true"
"1018",10082018,"Gray","false","false","false","true","true"
"1019",10062018,"Gray","true","false","false","false","false"
"1020",10172018,"Gray","true","false","false","true","true"
"1021",10142018,"Gray","true","false","false","true","true"
"1022",10142018,"Gray","false","false","true","false","false"
"1023",10202018,"Gray","false","false","false","true","false"
"1024",10132018,"Gray","false","false","false","false","true"
"1025",10202018,"Gray","false","false","false","true","false"
"1026",10192018,"Black","false","false","false","false","true"
"1027",10132018,"Gray","false","false","false","false","true"
"1028",10082018,"Gray","false","false","false","false","true"
"1029",10132018,"Gray","true","false","false","true","false"
"1030",10082018,"Gray","false","false","false","false","true"
"1031",10122018,"Gray","false","false","false","false","true"
"1032",10072018,"Gray","false","false","true","false","false"
"1033",10182018,"Gray","false","false","false","false","true"
"1034",10132018,"Cinnamon","false","false","false","false","false"
"1035",10062018,"Gray","false","false","true","false","true"
"1036",10142018,"Gray","false","false","false","false","true"
"1038",10102018,"Cinnamon","false","true","false","false","false"
"1039",10142018,"Gray","false","false","false","false","true"
"1040",10142018,"Gray","false","false","true","false","false"
"1041",10182018,"Cinnamon","false","false","false","false","true"
"1042",10062018,"Gray","false","false","false","false","true"
"1043",10072018,"Gray","false","false","true","false","false"
"1044",10142018,"Gray","false","false","true","false","true"
"1045",10072018,"Gray","true","false","false","false","false"
"1046",10202018,"Gray","true","false","false","false","false"
"1047",10062018,"Gray","false","false","true","false","false"
"1048",10062018,"Gray","true","false","false","false","false"
"1049",10172018,"Cinnamon","false","false","false","false","true"
"1050",10072018,"Gray","true","false","true","false","false"
"1051",10132018,"Gray","false","false","false","true","true"
"1052",10182018,"Gray","false","false","true","false","false"
"1053",10172018,"Gray","true","false","false","false","false"
"1054",10072018,"Gray","false","true","true","false","false"
"1055",10072018,"Cinnamon","false","false","false","false","true"
"1056",10172018,"Black","false","false","false","false","true"
"1057",10132018,"Gray","false","false","false","false","true"
"1058",10132018,"Gray","true","false","false","false","false"
"1059",10122018,"Gray","false","false","false","true","false"
"1060",10182018,"Gray","false","false","false","false","false"
"1061",10172018,"Gray","false","false","false","true","false"
"1062",10072018,"Gray","false","false","false","false","true"
"1063",10122018,"Gray","true","false","true","false","false"
"1064",10082018,"Gray","true","false","false","false","false"
"1065",10102018,"Black","false","false","false","true","true"
"1066",10072018,"Cinnamon","false","false","true","true","true"
"1067",10072018,"Gray","false","true","false","false","false"
"1068",10072018,"Gray","false","false","false","false","false"
"1069",10172018,"Gray","true","false","false","false","false"
"1070",10072018,"Gray","false","false","true","false","false"
"1071",10172018,"Gray","true","false","false","false","false"
"1072",10082018,"Gray","false","false","false","false","true"
"1073",10132018,"Gray","true","false","false","false","false"
"1074",10142018,"Cinnamon","true","false","false","false","false"
"1075",10132018,"Gray","false","false","false","false","false"
"1076",10202018,"Cinnamon","false","false","false","false","true"
"1077",10082018,"Gray","false","false","false","false","true"
"1078",10082018,"Gray","true","false","true","false","false"
"1079",10102018,"Gray","false","false","false","true","false"
"1080",10072018,"Cinnamon","true","false","true","false","false"
"1081",10132018,"Gray","true","false","false","false","false"
"1082",10132018,"Gray","false","false","false","false","true"
"1083",10102018,"Gray","true","false","false","false","false"
"1084",10182018,"Gray","false","false","false","true","false"
"1085",10182018,"Black","false","false","true","false","false"
"1086",10182018,"Gray","false","false","true","false","false"
"1087",10062018,"Cinnamon","false","false","false","false","true"
"1088",10082018,"Gray","false","false","false","false","true"
"1089",10122018,"Gray","true","false","false","false","false"
"1090",10062018,"Gray","false","false","false","true","false"
"1091",10182018,"Gray","false","false","false","false","true"
"1092",10082018,"Gray","false","false","true","true","true"
"1093",10082018,"Gray","true","false","false","true","true"
"1094",10072018,"Gray","false","false","true","false","false"
"1095",10132018,"Gray","true","false","false","false","false"
"1096",10142018,"Gray","false","false","false","true","true"
"1097",10122018,"Cinnamon","false","false","false","false","true"
"1098",10072018,"Gray","false","false","true","false","false"
"1099",10122018,"Gray","false","true","false","false","false"
"1100",10082018,"Black","false","false","false","false","true"
"1101",10142018,"Gray","true","false","false","false","false"
"1102",10132018,"Cinnamon","false","false","false","false","false"
"1103",10142018,"Gray","false","false","true","false","false"
"1104",10142018,"Gray","false","false","false","false","true"
"1105",10062018,"Gray","false","false","false","false","true"
"1106",10062018,"Gray","false","false","false","true","true"
"1107",10132018,"Gray","true","false","false","true","true"
"1108",10072018,"Gray","false","false","false","true","false"
"1109",10072018,"Gray","false","false","true","false","false"
"1110",10182018,"Gray","false","false","false","false","false"
"1112",10172018,"Gray","false","false","false","false","true"
"1113",10132018,"Gray","false","false","false","false","true"
"1114",10072018,"Gray","false","false","false","true","true"
"1115",10082018,"Gray","false","false","true","false","false"
"1116",10072018,"Cinnamon","false","false","false","true","true"
"1117",10122018,"Gray","true","false","true","false","true"
"1118",10142018,"Gray","false","false","false","false","true"
"1119",10172018,"Gray","false","false","false","true","true"
"1120",10082018,"Cinnamon","false","false","false","false","true"
"1121",10142018,"Gray","false","false","false","true","false"
"1122",10122018,"Gray","true","false","false","true","true"
"1123",10132018,"Gray","true","false","false","false","true"
"1124",10102018,"Gray","true","false","true","false","false"
"1125",10072018,"Gray","false","false","false","false","true"
"1126",10102018,"Cinnamon","false","false","false","false","true"
"1127",10142018,"Gray","false","true","true","false","false"
"1128",10102018,"Cinnamon","false","false","false","true","false"
"1129",10132018,"Gray","false","false","false","false","true"
"1130",10132018,"Gray","false","false","false","false","false"
"1131",10172018,"Cinnamon","false","false","false","false","true"
"1132",10182018,"Gray","false","false","true","false","false"
"1133",10142018,"Gray","false","false","false","false","true"
"1134",10082018,"Cinnamon","false","true","false","false","false"
"1135",10172018,"Gray","false","false","false","false","true"
"1136",10132018,"Gray","false","false","false","false","false"
"1137",10122018,"Cinnamon","false","false","false","true","false"
"1138",10172018,"Gray","true","true","false","true","false"
"1139",10142018,"Cinnamon","false","false","true","false","false"
"1140",10102018,"Gray","true","false","false","false","false"
"1141",10082018,"Cinnamon","true","true","false","false","false"
"1142",10132018,"Gray","false","true","false","false","true"
"1143",10082018,"Gray","false","false","true","false","false"
"1144",10132018,"Cinnamon","false","false","true","false","false"
"1145",10132018,"Cinnamon","false","false","false","false","true"
"1146",10182018,"Gray","true","true","false","false","false"
"1147",10132018,"Gray","false","false","false","false","false"
"1148",10172018,"Black","false","false","false","false","true"
"1149",10132018,"Gray","true","false","false","false","false"
"1150",10142018,"Gray","false","false","false","false","true"
"1151",10192018,"Gray","false","false","true","false","false"
"1152",10082018,"Gray","false","false","false","false","true"
"1153",10102018,"Gray","false","false","true","false","false"
"1154",10182018,"Cinnamon","false","false","false","false","true"
"1155",10102018,"Gray","false","false","false","false","true"
"1156",10132018,"Gray","false","false","false","false","false"
"1157",10102018,"Cinnamon","false","false","false","true","true"
"1158",10122018,"Gray","false","false","false","false","true"
"1159",10062018,"Gray","false","false","false","false","true"
"1160",10182018,"Gray","false","false","true","true","true"
"1161",10082018,"Gray","false","false","false","false","false"
"1162",10142018,"Gray","true","true","true","false","true"
"1163",10102018,"Gray","false","false","true","false","false"
"1164",10122018,"Cinnamon","true","false","false","true","false"
"1165",10122018,"Gray","false","true","true","false","false"
"1166",10132018,"Gray","false","true","false","true","true"
"1167",10072018,"Gray","false","false","true","false","false"
"1168",10072018,"Gray","false","false","false","true","true"
"1169",10202018,"Gray","false","false","false","true","false"
"1170",10172018,"Gray","true","false","false","false","false"
"1171",10062018,"Gray","false","true","false","false","false"
"1172",10172018,"Gray","false","false","true","false","false"
"1173",10182018,"Gray","false","false","false","false","false"
"1174",10192018,"Gray","false","false","false","false","true"
"1175",10132018,"Gray","true","false","false","false","false"
"1176",10142018,"Cinnamon","false","false","false","false","true"
"1177",10132018,"Gray","false","false","false","true","false"
"1178",10172018,"Gray","true","false","false","false","true"
"1179",10132018,"Gray","true","false","false","false","false"
"1180",10102018,"Gray","false","false","false","false","true"
"1181",10172018,"Gray","true","true","true","false","false"
"1182",10142018,"Gray","false","false","false","false","false"
"1183",10192018,"Gray","false","false","false","false","true"
"1184",10192018,"Gray","false","false","true","false","true"
"1185",10192018,"Gray","true","false","false","false","false"
"1186",10132018,"Cinnamon","false","false","false","false","true"
"1187",10132018,"Gray","true","false","true","false","false"
"1188",10132018,"Gray","false","false","false","false","true"
"1189",10072018,"Gray","false","false","false","false","true"
"1190",10172018,"Gray","false","false","false","true","false"
"1191",10072018,"Gray","true","false","true","false","true"
"1192",10062018,"Black","true","false","true","false","false"
"1193",10142018,"Gray","false","false","false","false","false"
"1194",10102018,"Gray","false","false","false","false","true"
"1195",10192018,"Gray","false","false","false","false","true"
"1196",10172018,"Gray","false","false","false","true","true"
"1197",10142018,"Gray","false","false","true","false","false"
"1198",10132018,"Cinnamon","false","false","false","false","true"
"1199",10082018,"Cinnamon","true","false","false","false","true"
"1200",10132018,"Gray","true","false","false","true","true"
"1201",10072018,"Cinnamon","false","false","false","false","true"
"1202",10062018,"Gray","false","true","true","false","false"
"1203",10132018,"Gray","true","false","false","false","false"
"1204",10182018,"Gray","false","false","false","true","false"
"1205",10062018,"Gray","true","false","false","false","false"
"1206",10132018,"Gray","false","false","false","false","true"
"1207",10142018,"Gray","false","false","true","false","false"
"1208",10072018,"Gray","false","false","true","false","false"
"1209",10072018,"Gray","false","false","false","true","false"
"1210",10062018,"Gray","false","false","false","false","true"
"1211",10172018,"Black","false","false","false","false","false"
"1212",10132018,"Gray","false","false","false","false","true"
"1213",10132018,"Cinnamon","true","false","false","false","false"
"1214",10062018,"Gray","false","false","false","false","true"
"1215",10082018,"Gray","false","false","false","true","true"
"1216",10062018,"Cinnamon","false","false","true","true","false"
"1217",10072018,"Gray","false","false","false","true","true"
"1218",10072018,"Gray","false","false","false","true","false"
"1219",10202018,"Gray","false","false","false","false","true"
"1220",10122018,"Gray","true","false","false","false","false"
"1221",10072018,"Gray","false","true","true","false","false"
"1222",10132018,"Cinnamon","false","false","false","true","true"
"1223",10082018,"Gray","false","false","false","false","true"
"1224",10142018,"Black","true","false","false","true","false"
"1225",10102018,"Gray","false","true","false","false","false"
"1226",10132018,"Gray","false","false","true","false","false"
"1227",10102018,"Cinnamon","false","true","false","false","false"
"1228",10102018,"Gray","false","false","true","false","false"
"1229",10072018,"Gray","false","false","false","false","true"
"1230",10172018,"Gray","true","false","false","false","false"
"1231",10062018,"Cinnamon","false","false","true","true","false"
"1232",10122018,"Gray","false","false","false","true","false"
"1233",10122018,"Black","false","false","false","true","true"
"1234",10102018,"Cinnamon","false","false","false","true","false"
"1235",10182018,"Gray","false","false","false","false","true"
"1236",10142018,"Gray","true","false","false","false","false"
"1237",10102018,"Gray","true","true","false","false","false"
"1238",10082018,"Gray","false","false","false","false","true"
"1239",10102018,"Gray","false","false","true","false","false"
"1240",10082018,"Gray","false","false","false","false","false"
"1241",10182018,"Gray","false","false","true","true","true"
"1242",10172018,"Gray","false","false","false","true","true"
"1243",10182018,"Gray","true","false","false","true","true"
"1244",10062018,"Gray","false","false","false","false","true"
"1246",10142018,"Gray","false","false","false","false","true"
"1247",10072018,"Cinnamon","false","false","false","false","true"
"1248",10082018,"Gray","true","false","false","false","false"
"1250",10122018,"Gray","false","false","false","false","true"
"1251",10142018,"Gray","false","false","false","true","true"
"1252",10102018,"Gray","false","false","false","false","true"
"1253",10132018,"Gray","false","false","true","false","false"
"1254",10102018,"Cinnamon","false","false","true","false","false"
"1255",10192018,"Gray","false","false","false","false","false"
"1256",10142018,"Gray","true","false","false","true","false"
"1257",10102018,"Gray","false","false","false","false","true"
"1258",10082018,"Gray","false","false","false","true","false"
"1259",10102018,"Gray","false","false","false","true","true"
"1260",10102018,"Gray","true","false","true","false","false"
"1261",10102018,"Cinnamon","true","true","false","false","false"
"1262",10132018,"Black","false","false","false","true","false"
"1263",10182018,"Gray","false","false","true","false","false"
"1264",10202018,"Gray","false","false","true","false","false"
"1265",10132018,"Gray","true","true","false","false","false"
"1266",10192018,"Gray","false","false","true","false","false"
"1267",10082018,"Cinnamon","true","false","false","false","true"
"1268",10132018,"Black","false","true","false","false","false"
"1269",10102018,"Gray","false","false","true","false","false"
"1270",10192018,"Gray","false","false","false","false","true"
"1271",10182018,"Cinnamon","true","false","false","false","false"
"1272",10142018,"Gray","false","false","false","false","true"
"1273",10072018,"Gray","true","false","false","false","false"
"1274",10132018,"Gray","false","false","true","false","false"
"1275",10082018,"Gray","false","false","true","false","false"
"1276",10062018,"Cinnamon","false","false","false","false","true"
"1277",10172018,"Cinnamon","false","false","false","false","true"
"1278",10102018,"Gray","false","false","false","false","true"
"1279",10082018,"Gray","true","false","false","false","false"
"1280",10132018,"Gray","false","false","false","true","false"
"1281",10082018,"Gray","false","false","true","false","false"
"1282",10132018,"Cinnamon","false","false","false","false","true"
"1283",10102018,"Cinnamon","false","true","false","true","false"
"1284",10122018,"Gray","false","false","false","false","true"
"1285",10122018,"Gray","true","false","false","false","true"
"1286",10062018,"Gray","false","false","false","false","true"
"1287",10192018,"Gray","false","false","false","false","true"
"1288",10082018,"Cinnamon","true","false","false","false","false"
"1289",10082018,"Gray","false","true","false","false","false"
"1290",10062018,"Cinnamon","false","false","false","true","true"
"1291",10082018,"Cinnamon","false","false","false","true","false"
"1292",10132018,"Gray","false","false","false","false","false"
"1293",10122018,"Gray","false","false","false","false","false"
"1294",10102018,"Gray","true","false","false","false","true"
"1295",10132018,"Cinnamon","true","false","false","false","false"
"1296",10142018,"Gray","false","false","false","true","true"
"1297",10132018,"Black","false","false","false","true","false"
"1298",10122018,"Gray","true","false","false","false","false"
"1299",10142018,"Gray","true","false","false","true","true"
"1300",10122018,"Gray","true","false","true","false","true"
"1301",10072018,"Gray","false","true","true","false","false"
"1302",10072018,"Gray","false","false","true","false","false"
"1303",10062018,"Gray","false","true","false","false","false"
"1304",10062018,"Gray","true","false","false","true","false"
"1305",10182018,"Gray","false","false","true","false","false"
"1306",10062018,"Gray","false","false","false","false","false"
"1307",10132018,"Gray","false","false","false","false","true"
"1308",10072018,"Black","true","false","false","true","false"
"1309",10132018,"Gray","true","false","false","false","true"
"1310",10102018,"Gray","false","false","false","false","true"
"1311",10142018,"Gray","false","false","false","false","true"
"1312",10072018,"Cinnamon","false","false","false","false","true"
"1313",10182018,"Gray","false","false","false","false","true"
"1314",10062018,"Gray","false","false","true","false","false"
"1315",10142018,"Gray","true","false","false","false","false"
"1316",10072018,"Gray","false","false","true","false","true"
"1317",10192018,"Gray","false","false","false","true","false"
"1318",10122018,"Gray","true","false","true","false","true"
"1319",10122018,"Gray","false","false","false","false","true"
"1320",10082018,"Gray","false","true","false","false","false"
"1321",10102018,"Gray","false","false","false","false","true"
"1322",10072018,"Gray","false","true","false","false","true"
"1323",10082018,"Gray","false","false","false","false","true"
"1324",10172018,"Cinnamon","false","true","false","false","false"
"1325",10072018,"Gray","false","false","true","false","false"
"1326",10072018,"Gray","true","false","false","false","false"
"1327",10072018,"Gray","false","false","false","false","true"
"1328",10122018,"Gray","false","false","false","false","true"
"1329",10072018,"Gray","true","false","true","false","false"
"1330",10062018,"Gray","true","false","true","false","false"
"1331",10102018,"Gray","true","false","false","true","true"
"1332",10102018,"Gray","false","false","true","false","true"
"1333",10122018,"Gray","false","false","false","false","true"
"1334",10102018,"Gray","false","false","false","false","false"
"1335",10062018,"Cinnamon","false","false","false","false","true"
"1336",10062018,"Gray","false","false","false","true","true"
"1337",10102018,"Gray","false","false","false","true","true"
"1338",10182018,"Gray","false","false","false","false","true"
"1339",10182018,"Gray","true","false","true","false","false"
"1340",10182018,"Gray","false","false","false","true","false"
"1341",10172018,"Gray","false","false","false","false","true"
"1342",10132018,"Gray","false","false","false","true","true"
"1343",10072018,"Gray","false","false","false","false","false"
"1344",10132018,"Gray","false","false","false","false","true"
"1345",10132018,"Gray","false","false","false","false","true"
"1346",10062018,"Black","false","false","false","true","false"
