X,Y,height,Color,Details
-73.9667474482967,40.7760643720793,10,Cinnamon,Oak tree
-73.9594357049738,40.7840678890949,4,Cinnamon,on bar
-73.9615817859213,40.7945839663845,0,Cinnamon,
-73.9765805609072,40.7692807820935,0,Cinnamon,hopped over fence and chased # 6 around tree & ran it to end of lawn
-73.9611446263364,40.7911003407299,15,Cinnamon,
-73.9794367096274,40.7672720598482,0,Cinnamon,
-73.964572179093,40.7811208719018,0,Cinnamon,
-73.9763894759543,40.7705523372364,0,Cinnamon,
-73.9689504114652,40.7766770153764,2,Cinnamon,on a fallen branch
-73.9807898224726,40.768215817511,0,Cinnamon,
-73.9793334416378,40.7674142089209,0,Cinnamon,
-73.9762187733662,40.7739282973004,0,Cinnamon,
-73.9756993198381,40.7681956641913,0,Cinnamon,
-73.9761792189352,40.7745745517215,0,Cinnamon,
-73.9728895595977,40.7699378332299,0,Cinnamon,
-73.9796409671481,40.7679049871186,0,Cinnamon,
-73.97684509717,40.7709430375069,13,Cinnamon,
-73.9790822606486,40.7714466633386,8,Cinnamon,
-73.9722281263634,40.7704083288013,0,Cinnamon,
-73.9543044385367,40.7984498571338,0,Cinnamon,rubbing belly on ground
-73.9527227282134,40.7935061484064,4,Cinnamon,in tree
-73.9811585807616,40.768706748732,0,Cinnamon,
-73.9709897849823,40.768627964006,0,Cinnamon,
-73.967762162893,40.7823359027165,0,Cinnamon,
-73.9702541471417,40.7698584231797,0,Cinnamon,
-73.9798005188704,40.7691868791734,0,Cinnamon,
-73.9795728289645,40.7678669804787,0,Cinnamon,
-73.974451175321,40.7701294635264,0,Cinnamon,small open area but w/ 7 large oak trees
-73.9763236949008,40.7686815615335,3,Cinnamon,
-73.9724681269526,40.7743474675821,0,Cinnamon,
-73.9668140804066,40.7768100147333,0,Cinnamon,
-73.9604089940153,40.7910028063138,0,Cinnamon,
-73.9694169352433,40.7744408293858,0,Cinnamon,bushes
-73.957134662576,40.7872395604122,0,Cinnamon,
-73.9610985171525,40.7913867116989,20,Cinnamon,
-73.9636476467218,40.7775556986702,0,Cinnamon,
-73.9765269282059,40.7746876635248,0,Cinnamon,
-73.972112497276,40.7702759037428,0,Cinnamon,
-73.9702717260829,40.768951107763,0,Cinnamon,"Flowers, grass"
-73.9796470494747,40.7678370925485,0,Cinnamon,
-73.9611274898661,40.7915250069086,0,Cinnamon,
-73.9787608762005,40.7686062296462,3,Cinnamon,
-73.95488263914,40.7959474571251,2,Cinnamon,up/down tree
-73.9594676326588,40.7984457363388,0,Cinnamon,
-73.9678561384348,40.7782877397822,0,Cinnamon,
-73.9757313481982,40.7754704051391,0,Cinnamon,
-73.9673924060436,40.7788781851716,0,Cinnamon,
-73.9721279808683,40.7661158663901,0,Cinnamon,
-73.9772810073685,40.7693577540392,0,Cinnamon,
-73.9697744662785,40.7755950428973,0,Cinnamon,
-73.9807078515193,40.7683335292642,0,Cinnamon,
-73.9733461334967,40.7684314285151,0,Cinnamon,
-73.9662409997642,40.7891042935432,0,Cinnamon,
-73.9746128451271,40.7700957046709,0,Cinnamon,small open area but w/ 7 large oak trees
-73.9713906492842,40.7750061310143,0,Cinnamon,
-73.9785114291288,40.7719779589449,0,Cinnamon,
-73.968200390984,40.7837095769482,0,Cinnamon,
-73.9587072763996,40.7850256219415,20,Cinnamon,
-73.9642397829547,40.7918992406575,0,Cinnamon,
-73.9540197079615,40.798039260983,20,Cinnamon,
-73.965390623703,40.7807731363782,0,Cinnamon,
-73.9544278270221,40.7987827316512,0,Cinnamon,
-73.9690362384597,40.7767162824413,0,Cinnamon,
-73.9752029513644,40.7671734667361,0,Cinnamon,on a rock
-73.9527196716568,40.792363826828,3,Cinnamon,
-73.9701408623121,40.7695511718541,0,Cinnamon,Grass
-73.9564632239432,40.7904807427954,13,Cinnamon,shelter in hole in tree
-73.9762494239719,40.7750175306716,0,Cinnamon,near Strawberry Fields
-73.9498421746221,40.7969397424182,8,Cinnamon,
-73.9638167248251,40.7776485679354,25,Cinnamon,
-73.9790889008147,40.7676402781925,0,Cinnamon,
-73.9801899519657,40.7695777009264,0,Cinnamon,
-73.9797425262459,40.7679120246352,0,Cinnamon,
-73.9657480066074,40.7753465489231,0,Cinnamon,
-73.9639700434449,40.7775003050028,0,Cinnamon,Running across fence between statue & swings
-73.9577758125518,40.799384716477,0,Cinnamon,
-73.9756825338299,40.7755542506699,0,Cinnamon,
-73.9768286349595,40.7687012827059,0,Cinnamon,
-73.9690540696008,40.7766014124609,0,Cinnamon,
-73.951965247933,40.7938167628067,0,Cinnamon,
-73.978844141973,40.7696046074378,10,Cinnamon,
-73.9698870647042,40.7826510985538,0,Cinnamon,
-73.9710187505339,40.7797265666746,0,Cinnamon,
-73.9775099290913,40.7697609063137,0,Cinnamon,
-73.9693159934697,40.7831212338295,1,Cinnamon,
-73.9685940262068,40.776932102013,0,Cinnamon,
-73.9653311136561,40.780193490343,0,Cinnamon,
-73.9791826197108,40.768577844752,0,Cinnamon,
-73.9748367344424,40.7693513000034,10,Cinnamon,oak tree at end of ramp from Chess House
-73.9679319758284,40.7821154802399,0,Cinnamon,
-73.9749641575871,40.7673305056277,3,Cinnamon,
-73.9772070122251,40.7694343352509,0,Cinnamon,
-73.9693504617353,40.7830678709405,1,Cinnamon,
-73.9616972557304,40.7953872829374,0,Cinnamon,
-73.9540151828782,40.7920066170587,15,Cinnamon,Climbing up tree
-73.9747175419546,40.7692820030878,0,Cinnamon,
-73.953664715831,40.7981256393159,0,Cinnamon,
-73.9750911996499,40.7722445210179,0,Cinnamon,
-73.9729979174723,40.7742904356698,0,Cinnamon,
-73.9521655419974,40.7948785497717,0,Cinnamon,
-73.9755259087781,40.7707256124181,10,Cinnamon,
-73.9684834138222,40.7724289120211,0,Cinnamon,
-73.9524364087437,40.792846505434,5,Cinnamon,
-73.9639505810228,40.789573183584,4,Cinnamon,climbing trees
-73.9766541879006,40.7674077265375,35,Cinnamon,
-73.9622752768962,40.7814921913101,4,Cinnamon,low branch
-73.9749251267433,40.7679111971294,0,Cinnamon,
-73.9500167570283,40.7966185836685,0,Cinnamon,
-73.9643223016635,40.781431908715,0,Cinnamon,
-73.977155232619893,40.7706917595308,0,Cinnamon,
-73.9575798004084,40.795701403549,0,Cinnamon,
-73.9636234953334,40.7775138547689,0,Cinnamon,
-73.9675718059539,40.7786049141486,8,Cinnamon,
-73.9685612289881,40.7778488829217,0,Cinnamon,
-73.9651541395415,40.7798283208748,12,Cinnamon,
-73.9791536183194,40.7672705931866,0,Cinnamon,
-73.9686925781295,40.7705688673142,0,Cinnamon,
-73.9650387848001,40.7814134438394,0,Cinnamon,
-73.9794371709817,40.768387910254,0,Cinnamon,
-73.9686370726471,40.7780382348833,3,Cinnamon,On trunk
-73.9684092812839,40.7711445841928,0,Cinnamon,
-73.9694938608335,40.7745700102115,0,Cinnamon,
-73.9657040391563,40.7755567428199,12,Cinnamon,
-73.960898739757,40.7961393097144,10,Cinnamon,
-73.9594986107981,40.7840083040604,8,Cinnamon,"on turn, see map"
-73.9694382427984,40.7846350692923,0,Cinnamon,
-73.9734741818047,40.766328451425,0,Cinnamon,
-73.9575258627966,40.787715550749,0,Cinnamon,
-73.9509628195532,40.7977775674178,2,Cinnamon,
-73.9774228454023,40.7686399839016,0,Cinnamon,
-73.9537703231359,40.7915959393814,18,Cinnamon,
-73.9642967875857,40.7815652353937,0,Cinnamon,
-73.9590191655172,40.7926139425111,0,Cinnamon,
-73.9698044218476,40.7697007833531,0,Cinnamon,Under the tree
-73.964539031099,40.7809916310012,0,Cinnamon,
-73.9767143644151,40.7684756941321,25,Cinnamon,tree
-73.9691520826028,40.7717104037783,0,Cinnamon,
-73.9756894776708,40.7681638218212,0,Cinnamon,
-73.9789251806378,40.7699558513225,30,Cinnamon,
-73.966824257293,40.7753405377869,0,Cinnamon,
-73.9767369686171,40.7735074437085,0,Cinnamon,
-73.9724618533895,40.7745021602455,0,Cinnamon,
-73.9786310308892,40.7669349368183,0,Cinnamon,
-73.9681671864047,40.7753770538635,0,Cinnamon,
-73.9808517324721,40.7683154647217,6,Cinnamon,
-73.972010921173,40.7701626919216,0,Cinnamon,
-73.9665309689616,40.7775271020244,0,Cinnamon,
-73.9686907918759,40.7839462261858,0,Cinnamon,
-73.9775865217038,40.7704928300008,0,Cinnamon,
-73.9756105226696,40.7696531972655,0,Cinnamon,
-73.9565151662506,40.7946647987447,0,Cinnamon,
-73.9577297187155,40.799225295679,20,Cinnamon,
-73.9605347462123,40.7942075448387,0,Cinnamon,lawn
-73.9768544488742,40.7680069500977,0,Cinnamon,
-73.9691318044969,40.7709801974696,0,Cinnamon,
-73.9674931070324,40.7783693690954,4,Cinnamon,
-73.9596083366477,40.7949526729608,0,Cinnamon,Ran across path in front of people
-73.9595222999173,40.7833202577782,31,Cinnamon,on tree
-73.9726920847792,40.7794117463889,0,Cinnamon,
-73.9801619956135,40.7678576697542,0,Cinnamon,
-73.954767265558,40.7973243644491,0,Cinnamon,
-73.974382557804,40.7674812627373,6,Cinnamon,on fence
-73.9550131837533,40.7958617258176,0,Cinnamon,
-73.9762974698771,40.7740076116964,0,Cinnamon,
-73.95744422055,40.7961046528557,0,Cinnamon,
-73.9649823687651,40.7763395359636,1,Cinnamon,
-73.976869549792,40.7706982454723,12,Cinnamon,thin branch of tree
-73.9619016393127,40.7925160126921,0,Cinnamon,
-73.9781033448468,40.766672406621304,0,Cinnamon,
-73.9743393747021,40.7676346798325,0,Cinnamon,
-73.9694805745522,40.7743556902843,17,Cinnamon,Tree
-73.970150524541907,40.768998364571,11,Cinnamon,
-73.9755459090534,40.7680866624003,0,Cinnamon,
-73.978199543688,40.7695660563362,0,Cinnamon,climbed up tree
-73.9769693140651,40.7684390015166,9,Cinnamon,up a tree
-73.9789971286844,40.7707024146365,0,Cinnamon,
-73.9692676659807,40.7700678919108,1,Cinnamon,
-73.979636950073,40.7677999753976,0,Cinnamon,
-73.9522677657659,40.7934034811368,0,Cinnamon,
-73.9711673006524,40.7747979614577,0,Cinnamon,
-73.9771800098131,40.7708863131336,0,Cinnamon,
-73.9700264128414,40.7692014637698,0,Cinnamon,Bench
-73.9772239251936,40.7731716665766,20,Cinnamon,
-73.954499539822,40.7949716693686,0,Cinnamon,
-73.9743369068254,40.7675726965985,0,Cinnamon,
-73.9614599022015,40.7945181285991,0,Cinnamon,
-73.9771009024581,40.7688793288864,0,Cinnamon,
-73.9501457233643,40.797094356558,0,Cinnamon,
-73.9658867660358,40.7756523577509,0,Cinnamon,base of gingko tree
-73.974596903918,40.7765498215674,0,Cinnamon,
-73.9694185786221,40.7787189999566,0,Cinnamon,
-73.9768096953647,40.7708185213129,0,Cinnamon,
-73.9628041577934,40.7884180156055,5,Cinnamon,
-73.97296259363,40.7652601851275,2,Cinnamon,on ledge
-73.9561432836863,40.7982665347234,0,Cinnamon,
-73.972069937746,40.7659402627832,0,Cinnamon,
-73.9681090824978,40.7838275830328,0,Cinnamon,
-73.9671419119456,40.7758602486862,0,Cinnamon,
-73.9689204258063,40.7712540588951,0,Cinnamon,
-73.9692660977515,40.7830532310766,0,Cinnamon,
-73.9767835160078,40.7674030330482,15,Cinnamon,
-73.9647845655965,40.7816573808695,0,Cinnamon,
-73.9712187890707,40.7750640173134,0,Cinnamon,
-73.9682627382073,40.7730766743452,0,Cinnamon,
-73.9697665830132,40.7759094917104,0,Cinnamon,
-73.9533101544112,40.7938634280159,0,Cinnamon,
-73.9711120079542,40.7760801911766,0,Cinnamon,
-73.9772691210241,40.7690960712994,0,Cinnamon,
-73.9507699667119,40.7955166039555,0,Cinnamon,
-73.969720780557,40.7741105688757,0,Cinnamon,
-73.956581233786,40.7902127690837,0,Cinnamon,
-73.9729265300533,40.7741768291642,0,Cinnamon,
-73.9636482556874,40.7775831570186,0,Cinnamon,
-73.9747873899653,40.7731945258327,0,Cinnamon,
-73.9689554458632,40.7778593393957,0,Cinnamon,
-73.9631005470369,40.7885494057193,0,Cinnamon,
-73.9632164738341,40.7921270121312,15,Cinnamon,
-73.9621297946132,40.7944058222814,4,Cinnamon,
-73.9734630412566,40.7653097139415,0,Cinnamon,
-73.9768563402344,40.7744487310786,0,Cinnamon,foot of tree
-73.9650120066074,40.7805932882407,10,Cinnamon,
-73.97033289562,40.7701079697795,0,Cinnamon,
-73.9690266660317,40.7853134751509,0,Cinnamon,
-73.962534856258,40.7812134517411,0,Cinnamon,
-73.974515099169,40.7700650799886,0,Cinnamon,small open area but w/ 7 large oak trees
-73.9763719445827,40.7689551413337,0,Cinnamon,
-73.9711666523376,40.7761513057034,0,Cinnamon,
-73.9767389132988,40.7689323691424,6,Cinnamon,climbed the fence & posed for a picture
-73.9639801411692,40.7778921302618,0,Cinnamon,
-73.9724083320538,40.7744163768061,0,Cinnamon,
-73.9756533763813,40.7733537881363,0,Cinnamon,
-73.9643538221947,40.7917565604735,0,Cinnamon,
-73.9746063250438,40.7687654196811,0,Cinnamon,
-73.9752079247419,40.7755376979002,0,Cinnamon,
-73.9698663926657,40.773999710413,0,Cinnamon,
-73.9528482858163,40.7922056218325,0,Cinnamon,
-73.9645437409662,40.7811599933331,0,Cinnamon,
-73.9754794191553,40.7696404489025,0,Cinnamon,
